image_index,concept,verdict,macro_cluster
106,the tracheal bifurcation is clearly visualized with a sharp carinal angle.,Unaligned,0
106,tuberculosis,Uncertain,1
107,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
107,cardiomegaly (disorder),Uncertain,0
107,coad,Uncertain,0
107,"column, vertebral",Uncertain,2
107,dense pleural opacity causing obscuration of the underlying pulmonary vascular markings.,Uncertain,0
107,"disease, forestier's",Uncertain,2
107,fibrocystic disease,Uncertain,0
107,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
107,the shoulder region demonstrates normal osseous alignment and intact cortical margins.,Uncertain,2
108,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
108,"eventration, diaphragmatic",Aligned,3
108,large air filled bullae are identified within the apical lung regions.,Uncertain,0
108,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Aligned,0
108,pericardial effusion,Uncertain,0
108,radiopaque calculus identified within the right upper quadrant biliary region.,Unaligned,5
108,subdiaphragmatic lucency consistent with free air within the peritoneal cavity.,Unaligned,3
108,the diaphragm maintains a smooth arcuate contour across the lower thoracic cavity.,Aligned,3
108,visualized thoracic skeletal deformity with abnormal configuration of the bony thorax.,Uncertain,2
109,abnormal separation of the articular surfaces within the acromioclavicular joint.,Uncertain,1
109,chronic irreversible airway obstruction,Uncertain,0
109,cystic fibrosis (disorder),Uncertain,0
109,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
109,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
109,fibrocystic disease,Uncertain,0
109,gallstone diseases,Uncertain,5
109,heart atria,Uncertain,0
109,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
109,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
110,acute bronchitis (disorder),Uncertain,0
110,confluent airspace opacities identified throughout the right middle and lower lobes.,Unaligned,0
110,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
110,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
110,"disease, forestier's",Uncertain,2
110,fibrocystic disease,Uncertain,0
110,free intraperitoneal air collection noted tracking along the superior hepatic surface.,Unaligned,3
110,gallstone disease,Uncertain,5
110,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
110,localized upward displacement of the hemidiaphragm contour without associated mass effect.,Uncertain,3
111,a solitary well-defined nodule with central dense calcification is noted.,Uncertain,0
111,calcified granuloma,Uncertain,0
111,extraskeletal calcification,Uncertain,2
111,gallstone disease,Uncertain,5
111,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
111,humeri,Uncertain,2
111,localized expansile lucency with thin sclerotic margins identified in the clavicular head.,Unaligned,2
111,lucent fracture line extending through the mid shaft of the left humerus.,Unaligned,2
111,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
111,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
112,atheroscleroses,Uncertain,0
112,cervical spines,Uncertain,2
112,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
112,cystic fibrosis (disorder),Uncertain,0
112,generalized decrease in bone density throughout the visualized thoracic skeleton.,Uncertain,2
112,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
112,localized expansile lucency with thin sclerotic margins identified in the clavicular head.,Unaligned,2
112,the pulmonary artery segment maintains a normal contour along the left heart border.,Aligned,0
112,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Unaligned,0
112,thoracic aorta appears as a well defined tubular structure within the superior mediastinum.,Unaligned,0
113,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
113,enlarged cardiac silhouette associated with diffuse bilateral pulmonary venous hypertension and edema.,Uncertain,0
113,free intraperitoneal air collection noted tracking along the superior hepatic surface.,Unaligned,3
113,gallstone diseases,Uncertain,5
113,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
113,layering opacity along the lateral chest wall indicates pleural effusion.,Unaligned,0
113,lymphatic gland,Uncertain,7
113,regional hyperlucency of the upper lung zone with decreased density of pulmonary vasculature.,Uncertain,0
113,structure of yellow fat,Aligned,6
113,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Unaligned,0
114,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
114,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
114,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
114,diffuse fine reticulonodular opacities distributed throughout both mid and upper lung zones.,Uncertain,1
114,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Unaligned,7
114,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
114,large air filled bullae are identified within the apical lung regions.,Unaligned,0
114,miliary lupoid of boeck,Uncertain,1
114,"spine, cervical",Uncertain,2
115,a solitary well-defined nodule with central dense calcification is noted.,Unaligned,0
115,calculus in biliary tract (disorder),Unaligned,5
115,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
115,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
115,cystic fibrosis (disorder),Uncertain,0
115,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
115,"fibroses, pulmonary",Uncertain,0
115,linear scarring and calcified granulomas present in the upper lung zones.,Uncertain,1
115,multiple avascular lucent spaces are present throughout the upper pulmonary lobes.,Uncertain,0
115,regional hyperlucency of the upper lung zone with decreased density of pulmonary vasculature.,Uncertain,0
116,abnormal separation of the articular surfaces within the acromioclavicular joint.,Uncertain,1
116,calculus in biliary tract,Uncertain,5
116,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
116,free intraperitoneal air collection noted tracking along the superior hepatic surface.,Unaligned,3
116,gallstone diseases,Uncertain,5
116,large lobulated soft tissue density identified in the left lower lung field.,Uncertain,0
116,layering opacity along the lateral chest wall indicates pleural effusion.,Uncertain,0
116,patchy consolidations with cavitation identified in the right upper lung field.,Uncertain,1
116,small focal nodular density identified in the left lower lung field.,Uncertain,0
116,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Unaligned,0
117,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
117,dense pleural opacity causing obscuration of the underlying pulmonary vascular markings.,Aligned,0
117,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
117,enlarged cardiac silhouette associated with diffuse bilateral pulmonary venous hypertension and edema.,Unaligned,0
117,hemothorax,Unaligned,0
117,homogeneous opacification of the pleural space consistent with a large pleural effusion.,Aligned,0
117,homogeneous opacity with ipsilateral mediastinal shift indicating significant lobar collapse.,Unaligned,0
117,layering opacity along the lateral chest wall indicates pleural effusion.,Aligned,0
117,visualized thoracic skeletal deformity with abnormal configuration of the bony thorax.,Unaligned,2
118,atheroscleroses,Uncertain,0
118,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
118,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
118,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
118,miliary lupoid of boeck,Uncertain,1
118,pulmonary cicatrix,Uncertain,0
118,the carina is sharp and located at the level of the hilum.,Uncertain,0
118,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Unaligned,0
118,tuberculosis,Uncertain,1
118,tuberculous,Uncertain,1
119,abnormal separation of the articular surfaces within the acromioclavicular joint.,Uncertain,1
119,cardiac insufficiency,Uncertain,0
119,"columns, spinal",Uncertain,2
119,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
119,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
119,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Uncertain,5
119,linear scarring and calcified granulomas present in the upper lung zones.,Uncertain,1
119,patchy consolidations with cavitation identified in the right upper lung field.,Unaligned,1
119,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
120,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
120,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
120,diffuse hyperlucency of the left lung with associated attenuation of peripheral pulmonary vessels.,Uncertain,0
120,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
120,large air filled bullae are identified within the apical lung regions.,Uncertain,0
120,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
120,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
120,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
120,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
120,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Aligned,4
121,costophrenic angle,Uncertain,4
121,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
121,"disease, forestier's",Uncertain,2
121,gallstone disease,Uncertain,5
121,gallstone diseases,Uncertain,5
121,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
121,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Uncertain,0
121,oesophageal hiatal hernia,Uncertain,3
121,pleural effusions,Unaligned,0
121,pulmonary vascular structures are clearly visible radiating from the bilateral hila.,Uncertain,0
122,cervical spines,Uncertain,2
